location_name,sex_name,cause_name,measure_name,count_1990_reconstructed,count_2023_reconstructed,observed_change,population_size_effect,age_structure_effect,age_specific_rate_effect,decomposition_error,population_size_pct,age_structure_pct,age_specific_rate_pct
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,313.0139069513526,605.2527819314088,292.23887498005615,230.6953455010299,-33.62947626937071,95.17300574839697,0,78.94067670386895,-11.507530020318397,32.566853316449446
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,6594.570398520825,15032.161848349286,8437.591449828462,5273.999906333394,1574.702306211617,1588.8892372834496,-1.8189894035458565e-12,62.505988085505315,18.662936165789716,18.831075748704947
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),485.1279271314284,1153.175009856531,668.0470827251027,396.9647221502637,169.16014589323333,101.92221468160551,-1.1368683772161603e-13,59.42166838465371,25.321590388987858,15.256741226358425
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),16251.575714368408,21637.8675331938,5386.291818825392,9786.548428123715,-1721.172427416506,-2679.0841818818185,-1.8189894035458565e-12,181.69361700602963,-31.95468209503451,-49.73893491099515
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),395230.699945247,1372652.2885529455,977421.5886076984,402991.3839967532,286942.063119747,287488.1414911984,2.3283064365386963e-10,41.23004737094049,29.357041676200904,29.412910952858613
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,10201.352947086638,39280.59399435284,29079.241047266205,14514.697622183005,4749.780750191331,9814.76267489187,0,49.91429315019059,16.33392268550237,33.75178416430705
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,101289.83849789631,288936.3764965212,187646.53799862484,91727.60083435803,54533.620360449655,41385.31680381717,0,48.88318314459404,29.061884616730474,22.054932238675494
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,1668085.0231853374,4962532.444847041,3294447.4216617034,1548110.9356449246,996819.8498465162,749516.6361702625,0,46.99152050403843,30.257573494486824,22.750906001474743
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),150198.205061688,456242.7699122179,306044.5648505299,141194.4519360521,96312.04571126401,68538.0672032138,0,46.13525876697418,31.469941561714116,22.394799671311702
Southern Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),245032.49488355825,916409.5186407225,671377.0237571643,342396.67374283395,108245.66370803515,220734.68630629522,1.1641532182693481e-10,50.9991646462239,16.122932402760835,32.87790295101527
Southern Sub-Saharan Africa,Female,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),227518.50468174115,728927.5991441837,501409.09446244256,219975.31774294926,160595.3419839404,120838.43473555286,0,43.871425582893224,32.02880517277287,24.099769244333903
Southern Sub-Saharan Africa,Female,Diabetes mellitus,Deaths,6266.516515954593,22196.09912918249,15929.582613227896,6458.342929855775,5013.490762242096,4457.748921130026,0,40.543076907067096,31.472831925168602,27.984091167764305
Southern Sub-Saharan Africa,Female,Diabetes mellitus,Incidence,50896.12939715498,141852.46781304822,90956.33841589323,45354.61817535376,28397.47361338587,17204.246627153607,1.4551915228366852e-11,49.864164460943975,31.220994718960505,18.914840820095534
Southern Sub-Saharan Africa,Female,Diabetes mellitus,Prevalence,850584.9522218774,2468788.909738883,1618203.9575170055,775901.1642744158,521976.12052275357,320326.6727198361,0,47.948292344122635,32.25650994721833,19.795197708659035
Southern Sub-Saharan Africa,Female,Diabetes mellitus,YLDs (Years Lived with Disability),77119.4916158986,228423.17041257583,151303.6787966772,71241.4679295342,50832.13043960407,29230.080427538964,2.9103830456733704e-11,47.08508642758707,33.59609683245878,19.31881673995417
Southern Sub-Saharan Africa,Female,Diabetes mellitus,YLLs (Years of Life Lost),150399.01306584125,500504.42873160646,350105.4156657652,148962.31797048572,109533.53073944822,91609.56695583127,0,42.54784739253947,31.28587157989481,26.166281027565738
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),8687.950635429197,10832.198911002459,2144.2482755732617,5059.105178544926,-1151.1182401660847,-1763.738662805579,9.094947017729282e-13,235.93840490287357,-53.68399980913287,-82.25440509374066
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,Deaths,118.75263382615276,166.5190110766864,47.76637725053365,73.03765342640692,-6.637586292930408,-18.633689882942853,7.105427357601002e-15,152.90599294002547,-13.895938262423389,-39.01005467760207
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,Incidence,160.82259784814121,306.1859968246659,145.36339897652468,117.19936344308006,-18.3377699162338,46.50180544967842,0,80.62508462808238,-12.615121856909276,31.9900372288269
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,Prevalence,3459.217144667676,7836.705487453332,4377.488342785657,2748.81601175523,812.4381586611198,816.2341723693065,0,62.79436509032471,18.559459101702988,18.646175807972295
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLDs (Years Lived with Disability),255.9864795594645,609.140409339307,353.1539297798425,208.93844093138583,89.28278553071637,54.93270331774028,0,59.16356107424285,25.281549489305018,15.554889436452127
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLLs (Years of Life Lost),8431.964155869458,10223.058501662725,1791.0943457932663,4858.285260817248,-1248.286599534281,-1818.9043154897001,6.821210263296962e-13,271.2467532616513,-69.69407292620431,-101.55268033544694
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),218830.5540463119,718095.4002331822,499264.84618687036,214916.21256440456,161746.4602241067,122602.17339835908,0,43.0465341603409,32.39692549143876,24.55654034822035
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,Deaths,6147.763882128444,22029.580118105827,15881.816235977383,8285.836573386352,3088.771729151245,4507.207933439789,1.8189894035458565e-12,52.17184514839233,19.448479212057567,28.37967563955012
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,Incidence,50735.30679930674,141546.28181622372,90810.97501691699,45237.41881191067,28415.811383302047,17157.74482170427,0,49.814924686673045,31.29116428714539,18.89391102618157
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,Prevalence,847125.7350772097,2460952.2042514286,1613826.4691742188,773152.3482626602,521163.68236409215,319510.43854746665,2.3283064365386963e-10,47.908022518572004,32.29366306222299,19.79831441920502
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLDs (Years Lived with Disability),76863.5051363389,227814.0300032366,150950.5248668977,71032.52948860273,50742.847654073244,29175.14772422171,0,47.056828421919334,33.61554900111564,19.327622576965016
Southern Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLLs (Years of Life Lost),141967.04890997184,490281.3702299435,348314.32131997164,187125.3406505317,67101.2912924352,94087.68937700476,0,53.72312569331105,19.264580060374264,27.012294246314692
Southern Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),184448.89890500862,666515.7319518103,482066.8330468017,193268.90416541745,124221.99170579638,164575.93717558787,0,40.091723992688344,25.768624429247186,34.13965157806447
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,4167.586216190763,17442.59174464239,13275.005528451626,4815.233957383632,3192.9960442301576,5266.775526837836,-1.8189894035458565e-12,36.272933725439074,24.052690881271396,39.67437539328952
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,50706.72300769273,147689.16146540496,96982.43845771224,46609.97179511043,26186.9614205728,24185.505242029005,0,48.06021846463886,27.00175602616059,24.938025509200553
Southern Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,824094.6413619809,2508775.696956514,1684681.055594533,777651.63609862,474240.7535463499,432788.66594956303,0,46.160169814706116,28.150180235687863,25.689649949606014
Southern Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),73563.84137291976,228972.77450949926,155408.9331365795,70365.91014292244,45316.489121364844,39726.533872292224,2.9103830456733704e-11,45.27790566651796,29.159513682227605,25.562580651254443
Southern Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),110885.05753208844,437542.9574423097,326657.8999102213,123109.09255852857,78696.29731669006,124852.51003500266,0,37.68746832461848,24.091349799995335,38.22118187538619
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),8048.7530060735135,11958.843632047689,3910.090625974175,5107.498626744259,-380.21057656302554,-817.1974242070593,-9.094947017729282e-13,130.62353575172588,-9.723830287649623,-20.899705464076284
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,113.99715123256976,191.57786839535444,77.58071716278468,77.02658079454476,5.276973643179898,-4.7228372749399865,-1.4210854715202004e-14,99.28572925269921,6.801913975746608,-6.087643228445847
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,152.19130910285367,299.0667851072822,146.87547600442855,113.49828759093246,-15.27003324792365,48.647221661419735,0,77.27517940946812,-10.396584687469018,33.12140527800089
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,3135.353253852287,7195.45636089566,4060.103107043373,2524.911981358775,762.355709808231,772.8354158763668,0,62.18837095488083,18.77675738051366,19.03487166460551
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),229.14144757159042,544.0346005177715,314.8931529461811,187.99263744847747,79.71698667848996,47.18352881921371,5.684341886080802e-14,59.700452578785544,25.315566862171348,14.983980559043127
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),7819.611558502039,11414.809031530025,3595.1974730279862,4928.394099226808,-468.64060005431764,-864.5560261445036,9.094947017729282e-13,137.08270925869235,-13.035183840948076,-24.04752541774424
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),176400.14589893515,654556.8883197634,478156.7424208282,188161.40553867328,124602.20228235955,165393.13459979536,0,39.351406943681965,26.058861295465434,34.5897317608526
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,4053.5890649581916,17251.01387624703,13197.424811288838,6222.421981553292,1653.5896435572897,5321.413186178255,0,47.14875872019172,12.529638677258,40.32160260255027
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,50554.531698590195,147390.09468029786,96835.56298170766,46496.47350751964,26202.231453820667,24136.85802036736,1.4551915228366852e-11,48.015906631639936,27.05848001190461,24.925613356455454
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,820959.2881081278,2501580.240595618,1680620.9524874901,775126.7241172608,473478.3978365418,432015.8305336875,0,46.12144832360886,28.17282487974136,25.705726796649778
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),73334.69992534822,228428.73990898236,155094.03998363414,70177.91750547414,45236.77213468633,39679.35034347367,0,45.24862303727433,29.16731818931264,25.584058773413034
Southern Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),103065.44597358636,426128.14841077937,323062.702437193,155262.47607745524,40889.0299606068,126911.19639913096,0,48.05954847345462,12.65668542117024,39.28376610537513
Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),2903535.164923963,7998941.466386787,5095406.3014628235,4474196.672610141,172880.65853575701,448328.9703169255,0,87.80843779475758,3.3928728801494255,8.798689325093
Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,67946.61243621203,190335.97133150796,122389.35889529593,105806.44758103469,4248.650862552156,12334.26045170906,-1.4551915228366852e-11,86.4506919033313,3.471421781191677,10.077886315477
Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,557276.4300648104,1783394.4342880405,1226118.00422323,931428.6777016061,62347.63190404776,232341.6946175764,2.3283064365386963e-10,75.96566354081754,5.08496178094589,18.949374678236573
Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,9489399.923300112,31820018.590238724,22330618.66693861,16289788.1218146,1148522.6810547344,4892307.864069278,3.725290298461914e-9,72.94821681735264,5.143264045591218,21.90851913705615
Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),821286.5731708116,2721495.8259761,1900209.2528052882,1400711.464928144,86715.05527189486,412782.7326052494,0,73.71353775171164,4.563447691030712,21.72301455725764
Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),2082248.5917531452,5277445.640410651,3195197.0486575062,3076688.427761995,82963.744617136,35544.87627837496,-4.656612873077393e-10,96.29103873436212,2.5965141853143,1.1124470803235593
Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),402374.0824647568,501641.9282024942,99267.84573773743,437052.971199674,-40942.368894059175,-296842.7565678774,0,440.27647417105675,-41.24434109533075,-299.03213307572605
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,5191.932216463478,6663.387672528326,1471.4554560648485,5713.410426832744,-404.4448658666169,-3837.5101049012774,9.094947017729282e-13,388.28293464705115,-27.48604208164305,-260.79689256540803
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,3372.6808121202157,12663.823947471232,9291.143135351016,6225.113306626513,-49.82975786494217,3115.859586589447,1.8189894035458565e-12,67.00051022722008,-0.5363146077832931,33.53580438056324
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,64371.79985431026,219088.81411948803,154717.01426517777,111594.62080392078,7809.273558729013,35313.11990252797,0,72.12821507313525,5.047456219226336,22.8243287076384
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),4732.413024553297,15469.049276313855,10736.63625176056,8015.363598414675,614.1308862539385,2107.141767091945,0,74.65432757955585,5.719956156223838,19.6257162642203
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),397641.66944020597,486172.8789261829,88531.20948597696,429514.0100839582,-41991.04745586981,-298991.75314211135,1.1641532182693481e-10,485.15547520221304,-47.43078480422325,-337.72469039798966
Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),2501161.0824592067,7497299.538184294,4996138.455725087,4037143.7014104673,213823.027429815,745171.7268848041,-9.313225746154785e-10,80.80528066199396,4.279765849659245,14.914953488346786
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,62754.680219748574,183672.5836589797,120917.90343923113,108946.07477878458,-4376.466143485729,16348.2948039323,1.4551915228366852e-11,90.09920919902224,-3.6193698526084512,13.520160653586215
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,553903.7492526813,1770730.6103405782,1216826.8610878969,925203.5643949751,62397.461661912464,229225.83503100925,0,76.03411742306561,5.127883321553765,18.83799925538061
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,9425028.123445788,31600929.7761192,22175901.65267341,16178193.501010654,1140713.4074960023,4856994.744166754,3.725290298461914e-9,72.95393781231122,5.143932478427473,21.90212970926132
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),816554.1601462566,2706026.7766998005,1889472.616553544,1392696.1013297325,86100.92438564106,410675.5908381703,-2.3283064365386963e-10,73.7081918588507,4.556876010338366,21.734932130810936
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),1684606.9223129386,4791272.761484464,3106665.839171525,2881795.207253931,-113413.29875371011,338283.930671304,0,92.76167301026615,-3.6506436361354777,10.888970625869321
Sub-Saharan Africa,Female,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),1290490.006385018,3505849.8579936572,2215359.8516086396,1986220.7953046246,145739.3343605684,83399.72194344627,0,89.6568019801555,6.578585156481132,3.7646128633633595
Sub-Saharan Africa,Female,Diabetes mellitus,Deaths,31370.7888801795,83343.0346126925,51972.245732512994,47816.938640242246,3309.8993824218305,845.4077098489179,0,92.00475747448554,6.368590265383147,1.626652260131304
Sub-Saharan Africa,Female,Diabetes mellitus,Incidence,255369.284949291,843501.8272845407,588132.5423352497,436848.3753182282,43036.52655855447,108247.64045846705,0,74.27719839879462,7.317487719294168,18.405313881911212
Sub-Saharan Africa,Female,Diabetes mellitus,Prevalence,4545311.125852969,15519481.015019672,10974169.889166703,7923013.436951538,792304.0272552851,2258852.4249598803,-1.862645149230957e-9,72.19692712040884,7.219717165463408,20.583355714127737
Sub-Saharan Africa,Female,Diabetes mellitus,YLDs (Years Lived with Disability),389900.841919717,1320325.1528467902,930424.3109270732,676532.7436512918,65407.78958516513,188483.7776906163,0,72.7122814511581,7.029888279681011,20.25783026916089
Sub-Saharan Africa,Female,Diabetes mellitus,YLLs (Years of Life Lost),900589.1644652977,2185524.7051468436,1284935.5406815459,1311028.8980035738,79004.71929733419,-105098.07661936201,0,102.0307133312063,6.148535611010424,-8.179248942216718
Sub-Saharan Africa,Female,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),145655.6065140994,177875.75689962832,32220.15038552892,158252.3767865895,-14380.106635351774,-111652.1197657088,0,491.15964665908456,-44.630786831492664,-346.5288598275918
Sub-Saharan Africa,Female,Diabetes mellitus type 1,Deaths,1897.57582127317,2355.3833670364857,457.8075457633156,2080.3308720470895,-137.15923492632206,-1485.364091357452,-2.2737367544323206e-13,454.4116608166636,-29.960020579746573,-324.451640236917
Sub-Saharan Africa,Female,Diabetes mellitus type 1,Incidence,1709.649900615612,6341.806188908661,4632.156288293049,3152.838360634723,-50.82558251485997,1530.143510173186,0,68.06416201031386,-1.0972337579220413,33.03307174760816
Sub-Saharan Africa,Female,Diabetes mellitus type 1,Prevalence,32862.59390961969,112469.86380642332,79607.26989680363,57497.63763160863,4407.739186907038,17701.89307828796,0,72.22661662200434,5.536855104591417,22.23652827340424
Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLDs (Years Lived with Disability),2417.76375694838,7990.8559042087445,5573.092147260364,4145.353809319407,376.5117523472793,1051.2265855936785,9.094947017729282e-13,74.3815766864216,6.755886003649985,18.862537309928445
Sub-Saharan Africa,Female,Diabetes mellitus type 1,YLLs (Years of Life Lost),143237.84275715295,169884.90099541427,26647.05823826132,154275.61358636498,-14909.688781007586,-112718.86656709605,4.3655745685100555e-11,578.9592690004614,-55.95247568303592,-423.0067933174254
Sub-Saharan Africa,Female,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),1144834.3998709184,3327974.101094031,2183139.7012231126,1827968.4185180357,160119.44099592042,195051.84170915626,-4.656612873077393e-10,83.73117018090547,7.334365313690776,8.93446450540374
Sub-Saharan Africa,Female,Diabetes mellitus type 2,Deaths,29473.213058906327,80987.651245656,51514.43818674967,50114.72411447904,-958.512083629735,2358.226155900364,0,97.28287035336307,-1.8606668681019984,4.577796514738925
Sub-Saharan Africa,Female,Diabetes mellitus type 2,Incidence,253659.63504867465,837160.0210956398,583500.3860469651,433695.53695759526,43087.35214106955,106717.49694830035,0,74.32652099782634,7.384288540573734,18.289190461599937
Sub-Saharan Africa,Female,Diabetes mellitus type 2,Prevalence,4512448.531943338,15407011.151213227,10894562.619269889,7865515.7993199155,787896.2880683803,2241150.5318815936,0,72.19671017731075,7.23201394679929,20.571275875889977
Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLDs (Years Lived with Disability),387483.07816276886,1312334.2969425826,924851.2187798137,672387.389841973,65031.277832817905,187432.5511050228,-1.1641532182693481e-10,72.70222238870763,7.031539399236104,20.266238212056276
Sub-Saharan Africa,Female,Diabetes mellitus type 2,YLLs (Years of Life Lost),757351.3217081449,2015639.804151429,1258288.4824432842,1267666.3934116184,-17147.89529333838,7769.984325004179,0,100.74529101229034,-1.3627952200628444,0.6175042077725129
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),1613045.1585392426,4493091.608393658,2880046.4498544154,2486905.3015754833,3733.4705679829544,389407.677710949,0,86.34948584600762,0.12963230395716985,13.520881850035206
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,36575.82355603586,106992.93671882141,70417.11316278555,57988.75028940025,322.8025385400603,12105.560334845248,0,82.35036581994743,0.4584148995057879,17.1912192805468
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,301907.14511551784,939892.6070034831,637985.4618879652,494166.3734247512,16458.852516330866,127360.23594688317,1.1641532182693481e-10,77.45730944438517,2.5798162339976893,19.96287432161715
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,4944088.797447139,16300537.575219039,11356448.7777719,8364876.602550794,324225.9216798662,2667346.253541238,0,73.65750302967471,2.8549939160072393,23.487503054318033
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),431385.7312510905,1401170.6731293174,969784.9418782268,724029.5451304481,17318.602695538448,228436.7940522402,-1.1641532182693481e-10,74.65877369968098,1.7858188911447437,23.55540740917427
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),1181659.4272881455,3091920.935264332,1910261.5079761867,1764746.561061551,-15473.544022601875,160988.49093723754,2.3283064365386963e-10,92.38245934878306,-0.8100222905603753,8.42756294177731
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),256718.475950955,323766.1713033925,67047.6953524375,278049.5782655012,-25182.959742963518,-185818.9231701002,-2.9103830456733704e-11,414.70415471244496,-37.559769371025816,-277.1443853414192
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,3294.3563951936612,4308.004305497759,1013.6479103040974,3623.5786808854086,-251.09324833767474,-2358.8375222436375,-9.094947017729282e-13,357.479026400629,-24.771249048631297,-232.70777735199783
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,1663.0309115093091,6322.017758547102,4658.986847037793,3072.2222828213944,1.0671024008756074,1585.697461815522,-9.094947017729282e-13,65.94185353355802,0.022904172857969675,34.035242293583984
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,31509.205944689973,106618.95031305488,75109.74436836492,54109.16495082289,3390.480362291728,17610.0990552503,0,72.04013993903679,4.514035283709136,23.445824777254074
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),2314.649267604719,7478.193372100657,5163.544104495938,3871.125739031809,233.8795214242485,1058.5388440398804,0,74.9703238839616,4.5294378568512235,20.50023825918718
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),254403.8266833511,316287.977931295,61884.1512479439,274487.2912724836,-25699.34904054749,-186903.7909839922,0,443.5502236634512,-41.528159508209065,-302.0220641552421
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),1356326.6825882886,4169325.4370902637,2812998.754501975,2208855.723309982,28916.430310946733,575226.6008810463,0,78.52316748362894,1.0279574516223422,20.448875064748712
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,33281.46716084219,102684.93241332372,69403.46525248153,58751.00880316712,-3959.654720657545,14612.111169971962,0,84.65140550178288,-5.705269479344862,21.053863977561992
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,300244.11420400767,933570.5892449397,633326.4750409321,491094.1511419304,16457.78541392958,125774.53848507213,0,77.5420214527098,2.5986258371507227,19.859352710139472
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,4912579.591502445,16193918.62490598,11281339.033403534,8310767.437599967,320835.44131757383,2649736.154485993,0,73.66827123085443,2.843948226071343,23.487780543074223
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),429071.0819834877,1393692.4797572135,964621.3977737258,720158.4193914168,17084.72317411411,227378.25520819487,0,74.65710599552204,1.7711325099717232,23.571761494506227
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),927255.6006047946,2775632.957333033,1848377.3567282385,1610810.360899073,-113943.3206121261,351510.31644129165,2.3283064365386963e-10,87.14726757691535,-6.164505326651156,19.017237749735816
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),1018351.2678898477,2920675.5742939073,1902324.3064040595,1775429.4228727587,-88879.79235965281,215774.67589095363,2.3283064365386963e-10,93.32948209176969,-4.672168255456989,11.342686163687297
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,23215.106104617902,64036.359673708524,40821.25356909062,39736.50337871857,-3075.5311707690635,4160.281361141122,0,97.34268280483818,-7.534141903711208,10.191459098873041
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,205603.12083153194,729080.8914672628,523477.7706357308,401495.46442452684,652.6446845441338,121329.66152665981,-5.820766091346741e-11,76.69771037974274,0.12467476579789395,23.177614854459353
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,3679230.451980646,13551581.095258592,9872350.643277947,7356768.27799533,-73043.42364000327,2588625.7889226186,-1.862645149230957e-9,74.51891189667712,-0.7398787409332782,26.220966844256143
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),303643.73433649394,1094467.5312315985,790823.7968951045,600210.9201550711,-18804.709404186015,209417.58614421947,1.1641532182693481e-10,75.89692198332817,-2.3778633720958053,26.480941388767643
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),714707.5335533499,1826208.0430622972,1111500.5095089474,1176222.0311281953,-71078.62341516792,6357.101795919919,0,105.82289626190469,-6.394834982718086,0.571938720813402
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),157497.76859822898,206374.12102833483,48876.35243010585,196075.48082173508,-18438.18078277705,-128760.94760885222,-4.3655745685100555e-11,401.16635361062777,-37.72413419995695,-263.4422194106709
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,1908.488468119257,2482.9678400109847,574.4793718917276,2374.549206810471,-202.61746296685124,-1597.452371951892,0,413.33933348924546,-35.26975429938303,-278.06957918986245
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,897.9183292001661,2989.692952932293,2091.7746237321267,1696.763612420159,18.256574335419714,376.75443697654805,4.547473508864641e-13,81.11598607085153,0.8727792243146391,18.01123470483383
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,17488.770439398064,55804.432351998454,38315.66191260039,32246.975688724095,1218.2768769627346,4850.409346913562,0,84.16134311415728,3.1795793577615195,12.659077528081196
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),1249.1168547485881,3885.040019144826,2635.923164396238,2272.2878444766816,56.14035208706154,307.4949678324951,4.547473508864641e-13,86.20463127183574,2.1298174713647455,11.665551256799523
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),156248.65174348085,202489.08100918654,46240.429265705694,193977.7386855524,-18652.27363287399,-129085.03578697273,0,419.498135648616,-40.33758753772531,-279.1605481108907
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),860853.4992916189,2714301.453265574,1853447.953973955,1579353.9420510242,-70441.6115768762,344535.6234998069,0,85.21166934656841,-3.800571331169197,18.58890198460077
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,21306.617636498664,61553.391833697635,40246.774197198974,39249.75739721293,-4804.839796777302,5801.856596763344,0,97.52274108950716,-11.938446975240318,14.41570588573315
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,204705.20250233234,726091.1985143286,521385.99601199623,399798.7008121067,634.3881102084512,120952.90708968109,0,76.6799844779314,0.12167340800496969,23.19834211406364
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,3661741.6815412426,13495776.66290658,9834034.981365338,7324521.302306597,-74261.70051696601,2583775.3795757056,-1.862645149230957e-9,74.48134276709351,-0.7551498510803107,26.273807083986792
