location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,Rate,41.6348294331602,44.5854961597982,26.4449913624051,28.8863824092747,62.7265917122569,63.6241487905706,2.950666726637998,7.0870152869845215
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,Rate,1.12227572710122,0.611843784216342,0.746841203916165,0.398273983429686,1.6734814032235,0.92589248525597,-0.510431942884878,-45.48186604759752
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,Rate,0.870973118801425,0.431979006688149,0.493140184668466,0.234136074601985,1.46666802046947,0.732385775985433,-0.43899411211327605,-50.402716529000394
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,Rate,1.38251650415232,0.798274832889983,0.851076791093591,0.472039726626713,2.24079323905379,1.32865448970194,-0.584241671262337,-42.259290902321666
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,Rate,35.611797615836,35.6472780709248,26.4222270750764,26.7583462299464,46.5918417248522,47.5321795609663,0.03548045508880193,0.09963118254110448
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,Rate,31.3680320319326,28.6136139775948,20.9083469239453,19.2848323580412,44.9326062061529,41.096820396971,-2.754418054337801,-8.78097182358718
Eastern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,Rate,40.2523129290079,43.7872213269082,25.52274239091,28.2988538464351,60.5603386042056,62.4879237855785,3.5349083979003026,8.781876470390015
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,Rate,1163.68284655138,1134.96250359008,928.774213846961,899.97999605754,1449.84722394543,1381.48152806023,-28.720342961300048,-2.4680558836468136
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,Rate,1014.80541565046,935.799095992989,746.875846232592,679.734771359758,1359.92052519324,1223.87930523748,-79.00631965747095,-7.785366380492786
Eastern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,Rate,1318.43504415987,1354.1530488981,961.748127183786,990.582462587042,1860.03922973028,1788.87551248854,35.71800473823009,2.70912130987766
