location_name,measure_name,cause_name,sex_name,model,rmse,mae,mape,mase,selected
Eastern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,0.22681542334590438,0.15594518288505665,0.08108503826095702,0.2761009728907484,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,1.9791722972536567,1.5778552267019652,0.05211783822897641,0.12312070851881048,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ETS,3.1602171641194707,2.4511993392019287,0.08033057675717264,0.19126811779442554,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2.554851683270023,1.9438805699144868,0.0678870944262671,0.14660748300412105,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ETS,3.421634837461907,2.680862662043901,0.09319417172410706,0.20219067634349258,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2.8033033578329727,2.067541854307963,0.06332461657356268,0.16157501906110466,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ETS,4.641680745301914,3.367829959387803,0.10307324146855648,0.26319041075218336,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,0.01896802146521022,0.016514622358136267,0.05853971569652011,0.10059618146658048,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ETS,0.021184488393078727,0.017585442842874357,0.06295313167812071,0.10711891322906453,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,0.017110369113802232,0.014351915242958873,0.05010410460790182,0.0855014004570602,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,0.022628662032811782,0.01826151096356872,0.06428446057390345,0.10879278029551548,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,0.019330119022761116,0.015752221136585007,0.0571995393380259,0.09816618395240374,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,0.021915777931094848,0.01800248110293885,0.06538446366628994,0.11218956718721469,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,1.9919237161781196,1.6217322238252994,0.054066786325335695,0.1281865259666408,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ETS,3.312516469592953,2.6110994469564552,0.08649785457445242,0.20638904631818017,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,2.5544137689232485,1.9346991107547278,0.0682528931669718,0.14778594203651962,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ETS,3.4158191504812105,2.676712616621564,0.09399834732303727,0.20446615879930752,FALSE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,2.7325231504913208,2.0002182314208907,0.06180269698244222,0.15829886600214932,TRUE
Eastern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ETS,4.548988632163461,3.2399737805531004,0.09995481144808155,0.25641410886146954,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,0.38713440399307597,0.2926598858738017,0.09814750933427302,0.22955583448459096,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ETS,0.48669633172468524,0.3484109909994836,0.11639662795332319,0.27328574786972326,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,0.5102298042323881,0.3778240927364413,0.13527302626529833,0.2882712447888468,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ETS,0.5133938543714428,0.3588617196696071,0.1286976804992106,0.2738033826455506,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,0.3880729741827463,0.26116138427395474,0.08143495291430178,0.20208800465027518,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ETS,0.5596461278368866,0.3841575211430561,0.11872964357672076,0.2972630396144611,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ARIMA,0.00526913803360489,0.003558251952865609,0.15118303367368058,0.31823656708471276,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,0.004798179161736645,0.003418019991624207,0.14606994852547403,0.3056947520215382,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ARIMA,0.006289609850005244,0.005052604033029779,0.21280949059397808,0.43845451445412587,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,0.0065588197006911965,0.005403919846054238,0.22853168938898236,0.46894097316190003,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ARIMA,0.00523467688162437,0.004071670351102738,0.1784089000028025,0.37096454906445514,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,0.00522615335137419,0.004029014910065967,0.17590904082246975,0.36707826773888913,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,0.38871798147127523,0.2971131842656525,0.10039334876869234,0.23506398713447654,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ETS,0.4808120530192627,0.3416714709443699,0.11509210646311174,0.27031670926617224,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,0.509138704672981,0.3791989061281452,0.13695906735704078,0.29180421227678555,FALSE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ETS,0.5251286814086235,0.3719478430581615,0.13463749073026407,0.2862243155178248,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,0.3919000117362271,0.26445053984519673,0.08304068441639559,0.20631448320171616,TRUE
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ETS,0.5581797106278373,0.3845371146469401,0.11971706350043208,0.3000015659892536,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,6.486826918701263,4.205508061828937,0.4859352910709559,1.670866830665821,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ETS,6.705385755467362,4.304937262476109,0.4975020111923287,1.7103704889440854,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,6.82202271860711,3.9191014149671086,0.5766125711930408,1.415094725424225,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ETS,7.268812859618934,4.203811961152706,0.6187530240941753,1.5178969623454837,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ARIMA,8.286540230377929,5.529820600553147,0.5235800447627224,1.2602386489189272,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,9.252926486853664,5.808848695957982,0.5523277926342258,1.323828775138978,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ARIMA,0.5468219618758181,0.34521587359275463,0.8319845517345674,0.286377238174035,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,0.5366904454731057,0.36265863494711537,0.8691145149379665,0.3008470531648815,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ARIMA,0.4698102169529562,0.26553930756325494,0.9368946242971491,0.2709923579089742,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,0.4342931711785781,0.2594373568000143,0.908098173151414,0.2647650989756385,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ARIMA,0.6372005198280749,0.44905288159068735,0.8148392263943633,0.31260507746261745,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,0.6485194505768221,0.4580537930412751,0.8284527757874119,0.31887100011136654,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,5.94153921423812,3.450302957488726,0.4171606606313776,1.4250050947176929,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ETS,6.675215793100948,4.252825890346505,0.5164732701308596,1.7564540376193558,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ARIMA,6.679500746641612,3.865824640926318,0.5935758997945778,1.8590716383778987,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,6.949853549533851,4.303780827844615,0.6592859697482404,2.0696843799214055,FALSE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ARIMA,9.159959350113203,6.178471390056996,0.6174277784222346,1.2789534106368303,TRUE
Eastern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,ETS,9.747418179674309,6.539348871836242,0.6537132774692258,1.3536556236933415,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ARIMA,77.05006521558778,49.12824986207564,2.515002906150323,1.2693754211677986,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,ETS,71.95071933603599,50.39472374180377,2.5695844160872165,1.3020985655702804,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ARIMA,87.18352109477728,56.82830298196617,3.153959317517653,1.5118622092287934,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,ETS,82.3873627224611,60.104018208689546,3.2941850640004247,1.5990094545204574,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,ARIMA,66.31091135238825,42.382771080617,1.9811766762415972,0.9985360543614225,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,ETS,61.18444412361689,41.12212862746351,1.9176135388500375,0.968835378614242,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,ARIMA,0.3860417234907364,0.3390690616183242,1.3065111039249273,0.9443238914540956,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,ETS,0.3410409906723184,0.271316957691457,1.042791122358941,0.755630974061234,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ARIMA,0.33075483819117585,0.27254973988364833,1.0931884468321285,0.5748317496621579,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ETS,0.30787656123579,0.24913865963734164,0.9931037324243305,0.5254556899924232,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,0.41477642958669175,0.360247938847377,1.3258944781763111,1.1802512192185708,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ETS,0.3515220132009095,0.2962494023173098,1.0898920642022656,0.9705779841419447,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ARIMA,76.80053920629676,48.83018114062003,2.532849206220743,1.2622448418690824,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,71.30955703202301,49.426185212707345,2.5530861851451045,1.2776513598903594,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ARIMA,86.93710810337585,56.466617385291784,3.177308103590721,1.5098057290963491,TRUE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,82.54992274336034,60.1910603756454,3.3452530630843773,1.6093899724052698,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ARIMA,66.21244580679857,42.4731464369246,2.012592040159281,1.0029223803220366,FALSE
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,61.121612092198276,40.52215148255804,1.9141048760835646,0.9568533539423824,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,3.5362797542731195,2.1804395111295656,3.600390627183372,1.3466446831653642,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ETS,3.3099323145045134,2.2195999482723963,3.6445730422257316,1.3708302632741676,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,3.844015434218376,2.4114499063977113,4.226085749805809,1.512056683989932,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ETS,3.7670088526650853,2.6026814133695195,4.4827818648291995,1.6319649920742307,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,3.1647768407699246,2.1033569826812863,3.2333474557720945,1.221558993322577,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ETS,3.017349522435374,2.013936378175587,3.090948892481843,1.1696265137094244,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ARIMA,0.007581707426959009,0.00647420830736912,1.5620595168297415,0.9837951027055488,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,0.008584713322485695,0.00707091290920684,1.7181478571247712,1.0744679753070736,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,0.005961190101411978,0.004759685174862994,1.24666727991056,0.5841249166882725,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ETS,0.006989162664829531,0.0058715796600550315,1.5231915064136536,0.720580427855068,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,0.009412781204616904,0.00772876481469637,1.7127474590972451,1.3334408404065854,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ETS,0.007902965813703592,0.006394901543956243,1.416571128652924,1.1033099199597498,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,3.5281511500643696,2.1747946361067427,3.615133787627461,1.3450017014821642,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ETS,3.2914240148036416,2.158901575880195,3.5692726971949593,1.3351726386862708,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ARIMA,3.835827132002368,2.4047474122285606,4.2419505353050875,1.5116953113645106,TRUE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,3.759741194095411,2.5879462918862375,4.488356309096812,1.6268595427583978,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,3.156320971014727,2.0978101582207462,3.2468266919980393,1.220881863938124,FALSE
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ETS,3.035256875073755,2.0151578200737346,3.116007479656686,1.172779922844773,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,0.795141594573496,0.539455697639306,0.1528915151689878,0.20542564569540359,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ETS,0.9924684682448308,0.7292670495580154,0.20692067594567778,0.27770613081929874,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,1.0000143160199142,0.6094555313857917,0.18770275164154296,0.2683648978556083,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ETS,0.9789981311111245,0.6715755065002595,0.2075185234458113,0.29571852731316806,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ARIMA,0.7424480429455139,0.5637192313371944,0.1472217887556676,0.18575576664328058,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,1.0519278147810807,0.776557915139099,0.2016948988042614,0.25588999425724096,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ARIMA,0.0028953113186922217,0.0019589852249543307,0.30479428673292075,0.42459420823952965,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,0.0029795760712226444,0.0019418901188478107,0.30200890775970457,0.4208889822124993,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,0.0029374710763727116,0.001970114632846944,0.3072514975353069,0.43006638648898565,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ETS,0.0023986210322910883,0.0017795095114369463,0.2775091715953662,0.3884582209313115,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,0.0028523286645554015,0.0019404758096175953,0.30120659545331663,0.41705986133347067,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ETS,0.0024083617905751712,0.0016223313671569718,0.2518553765201099,0.34868215912300615,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,0.7965843759436912,0.5396608182897108,0.15322429973500962,0.20581978026207934,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ETS,0.9920873102412422,0.7282020213065392,0.20699486447709656,0.2777269998713403,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,1.0020792399827885,0.6099259936304198,0.1882200488931845,0.2690403530865583,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ETS,0.9818045030989833,0.6722194074928594,0.20812482766425972,0.29651818193061497,FALSE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ARIMA,0.7436014238812209,0.5639989401929537,0.1475333958621326,0.18610037060377413,TRUE
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,1.056839049036221,0.78168043667667,0.20331186291744555,0.2579278232499518,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,13.416924274145522,10.448153671534879,0.16352630712817529,0.2175325553424863,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ETS,17.218369918866287,13.208755922194397,0.2057911867795729,0.2750088215565115,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,13.094613776551212,9.198490890200782,0.1582402228143578,0.2262278394837411,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ETS,15.49589670470038,11.711482508702256,0.20109225625811222,0.2880323975661951,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,14.01423607286714,11.919856719659611,0.1680337347739775,0.20586548393254517,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ETS,20.56545437806453,15.19849138695884,0.21187938566653303,0.2624901337329372,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,0.008333558654488645,0.007444987473104672,0.04566838063101053,0.11949451384580186,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ETS,0.00884924593002065,0.007450728289995075,0.045862072345879114,0.11958665585757483,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ARIMA,0.008084485879201988,0.007180522428098874,0.04400954364131254,0.11622985723558667,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,0.00869257819602857,0.007532406272287006,0.04627376657560318,0.12192573930865813,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ARIMA,0.008496491212602954,0.007429410065684837,0.04567852840565541,0.11807828517655851,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,0.009122983188022809,0.0076210100195249,0.04699544291071499,0.12112345212646719,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ARIMA,13.418902224032367,10.447279620639739,0.1639305254438286,0.21779298676204675,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,ETS,17.21505594249963,13.168177436636478,0.20566522069980797,0.2745151655050689,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ARIMA,12.759866137182355,9.087109475009083,0.1568094465131082,0.2238240158427882,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,ETS,15.320281196628079,11.635577199794264,0.2004412159619778,0.2865951623746817,FALSE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ARIMA,14.015255918289562,11.920640248945347,0.16842727989449807,0.20609983141951646,TRUE
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,ETS,20.652512346564894,15.554343527639023,0.21769542754347454,0.2689241107809852,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ARIMA,1.4381649597739643,1.061424516196415,0.17431672392593348,0.22930311557403227,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,ETS,1.8209410179328414,1.310525432735433,0.2146409519941429,0.28311722612372103,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ARIMA,1.3529327709374661,1.0082002666656955,0.18379348642127696,0.2571813049031908,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,ETS,1.6645808708544088,1.2282991693805523,0.2225517219991737,0.3133262245977388,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ARIMA,1.8054288691981901,1.3499893665100502,0.19695073273732822,0.24021104952132974,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,ETS,2.146534771819243,1.5274760711071347,0.22262754319964073,0.27179223722917417,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ARIMA,0.003705515445617129,0.0031195295826900405,0.23871092110582054,0.7232409742174615,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,ETS,0.0027796366676616966,0.002481629279757556,0.189930963779316,0.5753482794001017,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ARIMA,0.005897226704353762,0.00455971089927642,0.3483298420803964,0.9968068039100565,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,ETS,0.005154389753845501,0.004259292727344634,0.32572862635603694,0.9311318336290796,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ARIMA,0.005623420256189811,0.004535501663529352,0.34357508263261294,0.9960195539504687,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,ETS,0.00446627269094634,0.003718432931897331,0.2812010689174341,0.8165870470304469,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ARIMA,1.4147718013254018,1.0237251849918518,0.16872698624799198,0.22136163171986012,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,ETS,1.7993355236201867,1.3014274827513885,0.21365528014416074,0.28140961595001734,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ARIMA,1.352145196641642,1.0036255020798692,0.18340745836454164,0.2562903032419379,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,ETS,1.6742167709124345,1.2345344507086793,0.2242090316123247,0.31525624655716195,FALSE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ARIMA,1.8176910829868698,1.392162465977938,0.20385404303895702,0.24789847429183717,TRUE
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,ETS,2.1376459496342504,1.5245666030375262,0.22265506922998562,0.27147530843952594,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ARIMA,77.07288607503752,47.94370863591004,3.6049907079279646,1.3297544121278908,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,ETS,75.579883842747,52.97311789323047,3.9382747721521136,1.4692488179759493,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ARIMA,87.54562819052639,57.510487484309735,4.64174409552069,1.5990549154411033,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,ETS,90.13691629712112,63.81916542530738,5.075278826515998,1.7744650521442462,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ARIMA,67.15550738050051,44.322582593971696,3.06556276128481,1.1392423827088143,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,ETS,64.34272769638523,42.2691095309846,2.9116390917846813,1.086461082337929,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ARIMA,0.38686903494973884,0.3380659357018728,1.3764886770450278,0.9426408065608471,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,ETS,0.33422819763590395,0.2679601206254339,1.0841762344925197,0.7471623655547783,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ARIMA,0.33264841971434767,0.27284897003129077,1.157407172174835,0.5763502350099685,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,ETS,0.30575825763815817,0.24052452235773553,1.0162342102068098,0.5080699588884041,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ARIMA,0.41326646594614463,0.358891043027783,1.3895283218692172,1.1748427945115472,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,ETS,0.3501605522728793,0.2967795123925634,1.1479588759176111,0.9715184551598346,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ARIMA,76.80250881123273,47.55791486817454,3.6435524646956594,1.3202592518894058,TRUE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,ETS,74.14288504865105,50.50998197627043,3.8369564287226203,1.4022118337564924,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ARIMA,87.29470152750143,57.13888710167609,4.700557203935938,1.59788006530017,FALSE
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,ETS,82.60339296757036,56.494899999938404,4.586393224880974,1.5798710664488973,TRUE
