location_id,location_name,sex_id,sex_name,age_id,age_name,year,population,denominator_estimates,max_relative_spread
166,Sub-Saharan Africa,1,Male,2,0-6 days,1990,213017.83149828805,8,9.571377973141047e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1991,217453.72581415187,8,1.2200438037107417e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1992,222364.76616861887,8,7.692834291311963e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1993,227648.00530154115,8,7.798269756451042e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1994,232628.80496148026,8,9.197638095850028e-9
166,Sub-Saharan Africa,1,Male,2,0-6 days,1995,237974.1030058508,8,1.487312494985071e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1996,243951.60433482256,8,8.72657363212333e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1997,250769.3747632596,8,3.115958642074146e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1998,257066.811989912,8,5.06498494675275e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,1999,263075.93481951527,8,8.578603718121608e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2000,269274.31987019896,8,9.263840540852016e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2001,275612.8321055217,8,2.7149815694049435e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2002,282230.7514945355,8,9.988931849083978e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2003,289046.8165159081,8,8.19477630269836e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2004,295728.2358022655,8,1.0244703204657063e-7
166,Sub-Saharan Africa,1,Male,2,0-6 days,2005,302132.1768538798,8,2.3301461548558534e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2006,308329.631039822,8,5.015749061362262e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2007,314456.6406201784,8,4.31078165915127e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2008,320582.14532529935,8,8.688132478450543e-9
166,Sub-Saharan Africa,1,Male,2,0-6 days,2009,326414.11837380665,8,6.783018951961058e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2010,331951.9567235375,8,6.451321928141302e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2011,337268.9468809209,8,4.149334682469444e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2012,342193.513712381,8,7.00778379632774e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2013,346943.6630526392,8,9.490886390868024e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2014,351627.50279417436,8,5.360858178455877e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2015,355746.062751454,8,3.160276193915462e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2016,359395.0198783917,8,1.0117988309509256e-7
166,Sub-Saharan Africa,1,Male,2,0-6 days,2017,362983.29350641544,8,5.64254409476198e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2018,366157.8030716102,8,3.3989464446494006e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2019,369597.1195492669,8,9.845672421702098e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2020,372918.27827602613,8,3.602250062456587e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2021,375585.6114792252,8,3.0181387788385853e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2022,378413.66699789837,8,6.066535171141899e-8
166,Sub-Saharan Africa,1,Male,2,0-6 days,2023,382682.9760333163,8,7.853596514690249e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1990,623345.0679901135,8,1.9525542367180155e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1991,636480.7786725748,8,1.647512363474096e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1992,650990.3594732553,8,1.3606922492416141e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1993,666558.1291297793,8,1.1686822279418144e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1994,681276.180594092,8,1.969669995388694e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1995,697024.8276450394,8,5.626974156258793e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,1996,714550.2603178145,8,1.6026855430128987e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,1997,734466.1279252977,8,7.746580767647959e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,1998,753034.5776246057,8,2.8891485920386745e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,1999,770907.2363885182,8,1.3727077672127234e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2000,789349.4347058523,8,1.542450789158469e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2001,808073.6472910375,8,1.6728176818652446e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2002,827494.3937212036,8,8.689349418457763e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2003,847674.3574688167,8,1.7258290542908316e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2004,867641.7744683239,8,6.726363283303935e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2005,886823.2609441997,8,1.1938025606220667e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2006,905377.5277986705,8,1.5881028544953636e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2007,923630.1839225001,8,7.205467579868119e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2008,941931.7656672085,8,3.4593869078166883e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2009,959428.3358184197,8,6.211398241051796e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2010,976106.616606846,8,1.9335732566552243e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2011,992124.1354195874,8,1.0824740153609669e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2012,1006933.6604366291,8,1.1498493872778649e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2013,1021183.44271519,8,1.849302795002019e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2014,1035307.0835073907,8,8.699190829579059e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2015,1047881.3896315445,8,1.5362967294547395e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2016,1059034.372446677,8,4.1707417714650236e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2017,1070218.6187421689,8,1.3729565986202561e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2018,1080192.7590219588,8,5.261035709733508e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2019,1090641.6450723815,8,9.465512690986624e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2020,1101063.3979007946,8,5.135926479918298e-9
166,Sub-Saharan Africa,1,Male,3,7-27 days,2021,1109289.6722333934,8,1.8369286407777297e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2022,1118041.706685512,8,1.6572711393933037e-8
166,Sub-Saharan Africa,1,Male,3,7-27 days,2023,1130871.2905956614,8,4.75791873988441e-9
166,Sub-Saharan Africa,1,Male,6,5-9 years,1990,36383814.17968099,12,2.837190011486716e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1991,37352316.76543035,12,8.781964288875242e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1992,38322498.27827002,12,2.0893705566273838e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,1993,39304059.02668463,12,4.5623932552364864e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1994,40269191.59611222,12,7.503090649980229e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1995,41212194.18583879,12,4.7076629278467944e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1996,42233268.17168863,12,5.9626494585195095e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1997,43402347.97764678,12,1.9822278811530658e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,1998,44604830.241080225,12,1.0129019771077584e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,1999,45804574.921639554,12,7.395670597966769e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2000,47037069.30159595,12,2.0419094110458595e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2001,48320440.86237712,12,1.04088225355483e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2002,49668703.3789285,12,1.2578264414252855e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2003,51071220.28978316,12,5.441113467560105e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2004,52533544.81506283,12,1.7386918794739008e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2005,54046499.2244512,12,8.743316043780174e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2006,55611175.70584159,12,1.475119461243352e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2007,57242841.4180441,12,2.533123723163463e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2008,58961766.385026276,12,1.3371597164126094e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2009,60759471.085507475,12,1.0094055001464078e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2010,62611315.6662164,12,1.5600314491116097e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2011,64494188.386285186,12,1.1895779371807488e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2012,66380282.51099436,12,1.8873302131024253e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2013,68257108.42098683,12,3.936334891732037e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2014,70111517.71158838,12,2.701534157542437e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2015,71905382.79577991,12,3.201333880334596e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2016,73624619.2413009,12,1.6491040993983332e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2017,75272833.91958064,12,3.474233203859735e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2018,76831591.2551915,12,7.273935648670998e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2019,78352904.53641728,12,6.983031962285396e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2020,79842440.28691725,12,3.857311956494741e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2021,81257188.5315138,12,5.080433832069537e-12
166,Sub-Saharan Africa,1,Male,6,5-9 years,2022,82616283.6742776,12,1.2911493674384425e-11
166,Sub-Saharan Africa,1,Male,6,5-9 years,2023,83930045.449436,12,9.69080949603194e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1990,30820688.152140476,12,3.7356019241338044e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1991,31789894.860636204,12,3.046685838198239e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1992,32764255.517029703,12,4.759588604198859e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1993,33743899.48512048,12,5.509348056718216e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1994,34723154.06772536,12,5.289817943891511e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1995,35665738.50994049,12,4.912915357959511e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1996,36639135.33502498,12,3.720497805280028e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1997,37711836.72398361,12,8.5617246147799e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1998,38776146.076782614,12,5.9143660357528016e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,1999,39808280.0273214,12,4.284690056649358e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2000,40838596.51785053,12,8.363582381081207e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2001,41875999.02815339,12,2.4928380735064473e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2002,42935450.21344167,12,3.677617302384158e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2003,44033729.552060485,12,6.315790753371745e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2004,45174202.60037636,12,6.629030922388977e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2005,46362444.97555712,12,5.499414854884204e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2006,47599448.798326164,12,3.21536972561311e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2007,48900231.879377976,12,2.3383132559175195e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2008,50255585.70116413,12,2.1234389053646636e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2009,51671164.123249516,12,3.1154174114049867e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2010,53145801.03983391,12,7.310417158186917e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2011,54690334.70710411,12,1.7460871655328945e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2012,56309839.39955008,12,2.0682002746299233e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2013,58020278.90431904,12,1.6698876998191257e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2014,59824282.012707174,12,5.420276814528964e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2015,61692600.12637791,12,1.4549094099984917e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2016,63591172.98028116,12,3.2100525533287076e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2017,65499660.022561096,12,6.978557132416152e-13
166,Sub-Saharan Africa,1,Male,7,10-14 years,2018,67387576.1412305,12,1.304202551181249e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2019,69262232.1814308,12,4.902853283114896e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2020,71105952.64637005,12,3.665462605329356e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2021,72879953.87171432,12,2.8084862748264077e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2022,74574455.05094188,12,2.7924270789745564e-12
166,Sub-Saharan Africa,1,Male,7,10-14 years,2023,76183112.2245719,12,1.335925088672779e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1990,25264736.564741455,18,6.082025586817335e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1991,26101718.95020467,18,1.2081419785662366e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1992,26990848.859251194,18,5.74068641530769e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1993,27909432.50254757,18,4.775969993553206e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1994,28736512.346273012,18,5.0357155349967545e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1995,29621701.241630606,18,3.4331822817383064e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1996,30624795.15549315,18,8.609887706557895e-13
166,Sub-Saharan Africa,1,Male,8,15-19 years,1997,31671749.179960676,18,2.368786797800021e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1998,32714686.830906224,18,5.2109014593062334e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,1999,33724169.11686396,18,5.608674566855993e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2000,34698168.256672464,18,6.1213937890297625e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2001,35660675.3818191,18,4.423672330645049e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2002,36623835.81012216,18,3.028744572307866e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2003,37589240.17779502,18,5.0504025277362006e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2004,38564018.69931297,18,3.0612590061927657e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2005,39541401.83328499,18,2.731594276019917e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2006,40517042.9688898,18,1.7390247545757484e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2007,41508793.639321536,18,5.184505525057831e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2008,42539783.19152988,18,4.7020864301311546e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2009,43614815.328293726,18,2.2514976053046084e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2010,44752326.04577254,18,5.259253805402078e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2011,45962679.81956586,18,3.531849115043825e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2012,47247282.05036296,18,1.2642273174966572e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2013,48595374.53945468,18,2.369234172087439e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2014,50023524.58731857,18,2.991490754075163e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2015,51516102.81550679,18,3.3893160923724316e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2016,53078536.715771064,18,2.646095833137e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2017,54723702.13069056,18,1.820312930272405e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2018,56445505.833286025,18,5.5013289992606275e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2019,58296136.3573592,18,3.264414101820745e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2020,60243302.17395499,18,4.936852156762843e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2021,62189616.29522768,18,2.050210201488922e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2022,64115576.355044305,18,4.4411406001629495e-12
166,Sub-Saharan Africa,1,Male,8,15-19 years,2023,66052575.866665654,18,4.817139843486486e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1990,20498562.421256483,18,3.614693680156409e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1991,21117095.60312298,18,4.962797377345389e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1992,21819650.10017608,18,1.028654169300905e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1993,22556783.278027043,18,4.997489360163652e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1994,23205726.006493717,18,5.334037845329911e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1995,23924729.570315994,18,3.4087764701472055e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1996,24776887.58845882,18,3.72696108777147e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1997,25654076.812542662,18,5.920890770671676e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1998,26533763.146021698,18,6.0757283759092576e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,1999,27427550.15097826,18,4.348099544734865e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2000,28336166.57704273,18,5.043626371323663e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2001,29243029.27947437,18,2.652529389252392e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2002,30152993.354891613,18,4.440747653539101e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2003,31065962.31552408,18,2.750981407529369e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2004,31976987.063121587,18,4.398074123428851e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2005,32870826.02801974,18,5.652960468011536e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2006,33750550.7377556,18,4.288594588606839e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2007,34628842.93021706,18,3.36610534962921e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2008,35519558.61209738,18,3.164228743155526e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2009,36425173.72763537,18,3.6093978904916198e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2010,37349914.62594636,18,2.7879398243729998e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2011,38293853.82851732,18,4.184084904443022e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2012,39247347.77564669,18,3.3060032957422055e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2013,40245900.700890884,18,5.250000906141621e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2014,41312091.6686146,18,1.3457617411437646e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2015,42436633.9608561,18,4.429619668557614e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2016,43623961.14430462,18,3.733320794263101e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2017,44894235.91209285,18,3.7657645996211235e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2018,46205822.89082301,18,3.218986940408565e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2019,47661709.34716904,18,2.8605389150023676e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2020,49248439.59112709,18,3.7500678878325694e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2021,50886867.85801099,18,3.911758970181476e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2022,52581932.46845821,18,2.987915918487343e-12
166,Sub-Saharan Africa,1,Male,9,20-24 years,2023,54369286.27082917,18,1.5814020375439762e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1990,17161726.529889263,18,1.5850427235274457e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1991,17657505.13239476,18,4.159159088060703e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1992,18186272.818412244,18,2.269226154167199e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1993,18734337.279682957,18,3.6830674006782514e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1994,19254392.584602345,18,4.020460892853314e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1995,19800282.314837776,18,1.1551998132579936e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1996,20435332.21464561,18,3.271493655889014e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1997,21147414.700381663,18,2.6291609869238823e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1998,21883362.136412803,18,5.441867398098684e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,1999,22631309.859626602,18,1.9135657630174074e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2000,23398297.408211958,18,3.2566819596153487e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2001,24175861.3138346,18,2.1749989330348977e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2002,24953036.757815193,18,4.313047656969342e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2003,25743813.248510092,18,4.074059349733929e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2004,26557135.211177014,18,2.641510127222311e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2005,27389370.758440148,18,5.557325053112098e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2006,28220786.393033408,18,6.2294569692825525e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2007,29050079.97938759,18,2.7151584968199767e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2008,29881102.126415208,18,5.615655523481503e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2009,30715485.866500657,18,4.8019887892402195e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2010,31554948.220364034,18,2.444965573778279e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2011,32409852.284605965,18,3.984389122539124e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2012,33275390.779390424,18,3.751891438332229e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2013,34162973.52518891,18,3.2711221197084763e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2014,35084964.42902132,18,2.3287202411493443e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2015,36020155.03006777,18,3.613164400831302e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2016,36961149.36389441,18,4.68670487416431e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2017,37923248.38837385,18,1.4139566317451767e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2018,38914413.625630364,18,3.0978340112731117e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2019,39998193.10079978,18,5.952351456844694e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2020,41182923.582388684,18,2.508015211900218e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2021,42432172.2506108,18,5.651826798717147e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2022,43762995.95667051,18,2.929294189035783e-12
166,Sub-Saharan Africa,1,Male,10,25-29 years,2023,45162873.14194168,18,3.654610534739719e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1990,14388266.031351827,18,1.90403658058545e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1991,14840869.03965285,18,3.5449684313944336e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1992,15292921.958993854,18,3.7166616609427955e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1993,15749478.941814683,18,4.584742271274622e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1994,16193545.783585807,18,3.3317829284376017e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1995,16644152.108609822,18,4.537610109126532e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1996,17138554.055991814,18,3.974485413695779e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1997,17681078.721002437,18,2.851948700397029e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1998,18227647.97396559,18,4.014758389426201e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,1999,18775238.13199604,18,2.857375507622741e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2000,19332896.76284204,18,2.8973136108258543e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2001,19917317.92219826,18,3.0524560539920502e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2002,20544320.860134296,18,2.2867456302761473e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2003,21207538.25595139,18,6.396263158918363e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2004,21897068.15692409,18,6.6756273019648245e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2005,22610953.240098763,18,4.3790498256050845e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2006,23338283.286864433,18,5.6756594096603186e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2007,24067451.274170578,18,5.81404954753144e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2008,24810275.45824261,18,3.1405605316140485e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2009,25574958.92658718,18,1.3950014657220269e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2010,26364237.321081325,18,3.908665324964801e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2011,27165547.868066724,18,3.2677398207896477e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2012,27974659.82474739,18,5.707786753189461e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2013,28796168.031579122,18,2.501580711098793e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2014,29639361.536766075,18,4.418158751803572e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2015,30495300.622527085,18,1.667232686857014e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2016,31365223.179780744,18,7.1708210230312254e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2017,32257957.679125145,18,4.855425345476506e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2018,33166366.928378887,18,3.0106608111645158e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2019,34116848.38964367,18,4.446083900845229e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2020,35099626.90514989,18,1.6372347290005498e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2021,36081028.60068861,18,6.29936064753488e-12
166,Sub-Saharan Africa,1,Male,11,30-34 years,2022,37083289.239389926,18,5.1807883068853274e-12
