location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,Number,118.752633826134,166.519011076677,80.5626192080429,105.629044059631,166.948277886809,258.668742305835,47.766377250543,40.22342554564125
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,Number,113.99715123257,191.57786839537,76.2456720811363,113.831344168069,170.22291297445,327.830107586034,77.58071716279998,68.05496130734403
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,Number,10201.3529470866,39280.5939943528,8221.98473350652,32072.8110755418,12792.5293368149,47535.5856103682,29079.2410472662,285.0527885673334
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,Number,6147.76388212844,22029.5801181058,4305.49688676243,15171.0051646564,8591.14669772235,29319.8003014104,15881.816235977361,258.3348440259039
Southern Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,Number,4053.58906495819,17251.013876247,2921.34768182493,13466.0070831817,5579.11481259065,21864.5594458775,13197.42481128881,325.5738211200482
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,Number,411967.403586748,1395443.33109599,336020.473342792,1174942.72005418,491226.907478278,1647479.54738827,983475.927509242,238.72663685202252
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,Number,227518.504681739,728927.599144183,170955.000630865,558635.3857919,289335.522668088,919738.477663967,501409.09446244396,220.38167627896152
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,Number,184448.898905009,666515.731951812,143355.184968773,544309.716160076,233754.884934448,792784.597734024,482066.833046803,261.35522408028413
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,Number,16736.7036415011,22791.0425430508,12495.2449588271,17068.8479936835,22936.8302322661,31559.1236304483,6054.338901549701,36.174022264080044
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,Number,8687.9506354276,10832.1989110017,5755.84481038173,7492.20842266084,12062.3366567672,16210.0105984609,2144.2482755741003,24.680714308277896
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,Number,8048.7530060735,11958.8436320491,5533.08158112855,7573.10796956403,11280.6455965628,19073.6840887667,3910.0906259756002,48.58007970955362
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,Number,395230.699945247,1372652.28855294,320768.395848592,1152367.40799836,471232.094455981,1625748.22933786,977421.5886076929,247.30406538335697
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,Number,218830.554046312,718095.400233181,163888.173768834,550237.359353427,276845.966086587,906086.303866195,499264.84618686896,228.1513421938362
Southern Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,Number,176400.145898935,654556.888319763,136296.827387435,533692.197879343,223748.301926919,777826.535319493,478156.74242082797,271.06368874251297
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,Number,261284.070597928,938047.386173917,213173.986569166,784354.538973951,321082.997327457,1130507.89227099,676763.315575989,259.01438002985395
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,Number,150399.01306584,500504.428731605,106694.138325579,348611.495800373,207332.613290498,660837.63015169,350105.415665765,232.784383706361
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,Number,110885.057532088,437542.957442311,80605.7843372039,337977.467834956,150967.342567963,557355.499035168,326657.899910223,294.59145098580524
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,Number,16251.5757143699,21637.8675331934,12007.6513912316,15820.9095719255,22360.5422450169,30177.179591765,5386.2918188235,33.143197395073855
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,Number,8431.96415586787,10223.058501662,5527.8792147981,6810.91364688887,11723.3417023282,15611.8697723511,1791.0943457941303,21.2417215335017
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,Number,7819.61155850203,11414.8090315314,5302.11932618171,6978.27030235137,11084.1150518686,18554.2311246274,3595.1974730293705,45.97667602964779
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,Number,245032.494883558,916409.518640723,199662.019921841,763315.028102023,303904.188252364,1107661.4435663,671377.023757165,273.99509770171926
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,Number,141967.048909972,490281.370229944,99492.2819268047,340527.56298026,197481.323075228,649361.97822945,348314.321319972,245.34870872807568
Southern Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,Number,103065.445973586,426128.14841078,75041.9309046736,331318.917727496,142642.392249279,542989.010641916,323062.702437194,313.4539412171075
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,Number,150683.33298882,457395.944922078,104581.462096201,316960.164978235,204891.738168742,620555.951309122,306712.611933258,203.5478017704948
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,Number,77119.4916158997,228423.170412578,53729.1416898546,159177.006870073,104835.233399401,309071.347546718,151303.67879667832,196.19382289273818
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,Number,73563.8413729202,228972.7745095,51000.4316968245,157783.158108161,100396.756937858,308914.798558707,155408.9331365798,211.25722941622763
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,Number,485.127927131212,1153.17500985739,288.27054810328,745.54237083806,773.6811598182,1656.55271969827,668.047082726178,137.70534437723518
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,Number,255.986479559738,609.14040933972,150.837681454262,391.412291296809,406.387612767931,841.495221279145,353.15392977998204,137.95803996654777
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,Number,229.141447571474,544.034600517673,134.338474487503,350.434211023849,370.119208251808,779.825209293793,314.89315294619894,137.42304427398594
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,Number,150198.205061689,456242.769912221,104238.134826642,316198.823410222,204234.397053609,619171.948599404,306044.564850532,203.76046752678184
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,Number,76863.50513634,227814.030003238,53550.3600158004,158767.167358252,104488.47705582,308247.780360762,150950.52486689802,196.3877715427405
Southern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,Number,73334.6999253488,228428.739908983,50861.0654383336,157431.65605197,100083.33125856,308259.207678878,155094.0399836342,211.48793155424715
Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,Number,9489399.92330011,31820018.5902387,8575992.05830739,28916707.5734854,10390241.4914203,34583822.2000155,22330618.66693859,235.3217152552331
Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,Number,4545311.12585297,15519481.0150197,4112854.38524514,14086234.786791,4959811.80613529,16796746.7654296,10974169.88916673,241.43935553162655
Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,Number,4944088.79744715,16300537.5752191,4467003.7665259,14823954.9402762,5402830.64923126,17650256.7819768,11356448.77777195,229.69750833835718
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,Number,64371.799854326,219088.814119529,44674.34500183,169098.608543138,84510.535184499,304677.24311452,154717.014265203,240.34905753036128
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,Number,32862.5939096275,112469.863806451,22796.5285050071,87035.4684239631,43298.3626602683,155550.952281998,79607.2698968235,242.24280686955012
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,Number,31509.2059446984,106618.950313078,21872.6689385918,82050.5511185073,41266.5448422273,149126.290832522,75109.74436837962,238.3739675960233
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,Number,9425028.12344578,31600929.7761192,8503454.89860026,28694185.8179566,10331120.9900015,34363259.9948908,22175901.65267342,235.28737911676316
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,Number,4512448.53194334,15407011.1512132,4075798.83966419,13975890.3169423,4928226.67014075,16682874.1957931,10894562.61926986,241.4335042748507
Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,Number,4912579.59150245,16193918.624906,4434091.43297966,14700835.8539676,5374874.25782607,17548568.2651525,11281339.03340355,229.64185766918627
Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,Number,557276.430064818,1783394.43428805,509484.74691273,1636186.49433903,603341.574799284,1931283.73119115,1226118.0042232322,220.01971339082465
Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,Number,255369.284949297,843501.827284553,232811.959749971,771031.562684229,277774.91412035,910277.344911436,588132.542335256,230.30668799970536
Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,Number,301907.145115522,939892.607003501,276497.078304712,859077.583664402,327878.334989856,1015291.06013907,637985.461887979,211.31843754272847
Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,Number,3372.68081212325,12663.8239474488,2619.43597189846,7457.61986330346,4281.72520054861,30318.4797047202,9291.14313532555,275.4824323110603
Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,Number,1709.64990061441,6341.80618890088,1329.37428263212,3742.9942613224,2172.21840678405,15164.7434672242,4632.156288286471,270.941804320392
Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,Number,1663.03091150884,6322.01775854795,1289.99237564348,3713.92679290405,2109.50679376456,15140.5584125372,4658.986847039109,280.15034566086865
Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,Number,553903.749252695,1770730.61034061,506005.743962939,1623900.96775484,600311.394639766,1919102.7985788,1216826.861087915,219.68200481213736
Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,Number,253659.635048682,837160.021095652,231087.700558764,764453.967365823,276185.562369863,905285.567922602,583500.38604697,230.03280988517764
Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,Number,300244.114204013,933570.589244954,274815.582086661,853660.043064828,326306.712678923,1010082.68611263,633326.475040941,210.9371824723271
Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,Number,67946.6124362124,190335.971331511,50637.839920849,145577.657543076,87744.7766775078,245514.526837079,122389.35889529862,180.12577008191033
Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,Number,31370.78888018,83343.0346126924,21958.548070283,57472.3150792455,42971.046624299,119426.66471817,51972.2457325124,165.67082814212668
Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,Number,36575.8235560325,106992.936718818,23954.4870196373,73019.584028786,53217.5855380629,146970.555130924,70417.1131627855,192.5236572046278
Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,Number,5191.93221646394,6663.38767253092,3118.44899974442,4113.48750853023,7273.24181344564,9635.09190070626,1471.4554560669803,28.341191577981384
Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,Number,1897.57582127364,2355.38336703648,1052.10750869963,1368.19657857314,3027.75057277702,3742.3939338914,457.80754576284016,24.125915846438375
Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,Number,3294.3563951903,4308.00430549444,1985.92953253179,2579.04435468942,4984.58367325282,6552.06789559237,1013.6479103041397,30.769224355447598
Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,Number,62754.6802197485,183672.58365898,46415.7158030704,140866.276976152,82425.1011111868,238126.026017457,120917.90343923151,192.6834827550908
Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,Number,29473.2130589063,80987.6512456559,20341.1455649654,55821.3861433014,41005.2611343349,116086.165043703,51514.4381867496,174.7839235708399
Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,Number,33281.4671608422,102684.932413324,21114.2925860488,69236.7359041635,49105.4802792468,141727.608229853,69403.46525248181,208.53487292813662
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,Number,2903535.164924,7998941.46638701,2328462.94695493,6452702.98840453,3562373.78691741,9622946.27072084,5095406.30146301,175.48973964626953
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,Number,1290490.00638506,3505849.85799366,976876.660458192,2688416.50541462,1667819.50598447,4467524.52327012,2215359.8516086,171.6681137124261
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,Number,1613045.15853894,4493091.60839336,1206553.67731407,3463081.83961229,2147345.43565944,5708880.13914385,2880046.44985442,178.54716804476206
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,Number,402374.082464795,501641.928202724,233338.797625264,304141.24773331,576628.753585382,716799.767862905,99267.84573792905,24.67053671296393
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,Number,145655.606514141,177875.756899628,80750.8485004812,103253.860090643,237692.604500297,284087.539019841,32220.15038548701,22.120775956783323
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,Number,256718.475950655,323766.171303096,152869.830705614,194042.892699428,396466.545313552,489825.132518693,67047.69535244099,26.11720683684977
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,Number,2501161.0824592,7497299.53818429,1980285.39396865,5942193.97051268,3097351.52341214,9046526.08857142,4996138.45572509,199.75276645568022
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,Number,1144834.39987092,3327974.10109403,843367.517145066,2508492.58213406,1487024.98853558,4272168.13098243,2183139.70122311,190.69480280023546
Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,Number,1356326.68258829,4169325.43709026,985221.260783846,3229619.27037847,1842757.80186202,5355787.22719023,2812998.75450197,207.398320081258
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,Number,2082248.59175318,5277445.64041087,1590961.52258719,4073393.36725159,2647966.48489415,6796152.98841387,3195197.04865769,153.44935572593891
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,Number,900589.164465338,2185524.70514684,645948.136259567,1522913.81799001,1229546.0447472,3059483.11323625,1284935.5406815019,142.67721524768095
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,Number,1181659.42728784,3091920.93526403,823022.075058377,2157431.53841566,1699795.51445823,4248829.40839985,1910261.50797619,161.65922801975583
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,Number,397641.669440245,486172.878926413,230545.003041925,286112.493582177,570498.987193421,703196.085487682,88531.209486168,22.264067448160606
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,Number,143237.842757195,169884.900995414,78802.9281056561,96419.6925723767,234704.743900716,276643.611893967,26647.058238219004,18.60336467325112
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,Number,254403.82668305,316287.977930999,151231.964650054,185846.148889375,394090.965905932,477982.848297544,61884.15124794902,24.32516525195496
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,Number,1684606.92231294,4791272.76148446,1266609.75952758,3688947.7488446,2224616.60938701,6159354.1619017,3106665.83917152,184.41488029184367
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,Number,757351.321708144,2015639.80415143,523872.414980496,1399020.19198334,1048081.77384676,2843087.08131124,1258288.482443286,166.14330052337127
Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,Number,927255.600604794,2775632.95733303,583682.208980465,1894807.17380166,1365748.80975595,3855421.3173413,1848377.3567282362,199.33849474973772
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,Number,821286.573170817,2721495.82597614,568272.565681416,1886373.36643114,1120571.11014043,3666835.26811637,1900209.2528053229,231.36981838982337
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,Number,389900.84191972,1320325.15284682,270676.177593534,915262.931085127,530274.843855455,1768135.99355253,930424.3109271,238.63100842410412
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,Number,431385.731251097,1401170.67312932,297086.310875612,966042.528489193,591318.806070024,1898699.27456384,969784.9418782229,224.8069121492893
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,Number,4732.41302455079,15469.0492763115,2817.99090703332,9692.49146677502,7822.05282980086,23082.0986736628,10736.636251760709,226.87445487241368
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,Number,2417.76375694652,7990.85590421415,1436.24665282793,5016.09810157528,4025.67692723674,11894.8387955258,5573.092147267629,230.50606707357076
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,Number,2314.64926760427,7478.19337209736,1376.26559204874,4652.39796477867,3812.08861186868,11255.6267834765,5163.54410449309,223.08105926724312
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,Number,816554.160146266,2706026.77669983,565165.796702625,1875511.16330776,1113060.37543063,3644254.4756686,1889472.6165535639,231.39587167311845
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,Number,387483.078162774,1312334.2969426,269006.441496244,909726.762975879,526460.730665363,1756516.1680082,924851.2187798261,238.68170531857766
Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,Number,429071.081983493,1393692.47975723,295402.172463067,961284.14523923,587552.45232995,1887738.30766039,964621.3977737371,224.81622236449098
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,Number,3679230.45198065,13551581.0952586,3334076.68895336,12263795.0916435,4027348.52036338,14800099.8234374,9872350.643277949,268.32650936456946
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,Number,1735170.35318543,6688148.6095321,1569773.71333687,6048496.95938053,1906917.09019106,7326590.35332923,4952978.25634667,285.44622418507674
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,Number,1944060.09879521,6863432.48572649,1757892.661852,6222407.09571075,2133139.26844244,7518749.42703045,4919372.38693128,253.04631219888503
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,Number,17488.7704394041,55804.4323520093,12155.5062080313,44842.0956596587,23134.1231563015,73075.3919335451,38315.6619126052,219.08722540194051
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,Number,8574.93505077483,28316.2657824496,5939.28089072717,22734.4368551138,11391.1186629751,37173.1709357429,19741.330731674767,230.22134412424435
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,Number,8913.83538862928,27488.1665695596,6204.72635756104,22091.1870724376,11774.0770244499,35826.2261732895,18574.33118093032,208.37642127230907
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,Number,3661741.68154124,13495776.6629066,3314803.24382775,12201140.6168038,4010333.78711802,14746901.8028986,9834034.98136536,268.56168011355135
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,Number,1726595.41813466,6659832.34374965,1560088.1538827,6016389.79645709,1898377.82792462,7297953.99135691,4933236.92561499,285.72049211995756
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,Number,1935146.26340659,6835944.31915693,1748751.80034724,6193907.71828681,2124901.06540054,7492032.94505595,4900798.05575034,253.2520744516272
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,Number,205603.120831537,729080.891467276,186885.509382237,663513.533451468,223937.671896254,792717.495702638,523477.770635739,254.60594592076055
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,Number,91500.797865982,351129.410386276,83188.3866230487,318287.698743454,100448.040486034,381269.158896265,259628.61252029403,283.74464329869886
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,Number,114102.322965555,377951.481081001,103778.685401013,343956.429884613,124533.142643758,411280.249738216,263849.158115446,231.2390766970593
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,Number,897.918329200318,2989.69295293087,693.764770418745,1887.08200786636,1126.20695645447,5541.48395672394,2091.774623730552,232.95822745855705
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,Number,445.340722325368,1481.72627433278,343.636483280955,936.110196024826,559.29675115662,2745.34526473011,1036.385552007412,232.71744532947153
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,Number,452.57760687495,1507.96667859809,350.21163446557,949.276311832645,567.620924195339,2788.43158340337,1055.3890717231402,233.19515939169096
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,Number,204705.202502337,726091.198514345,185978.604725606,660247.444598871,222986.783310893,789878.778061163,521385.996012008,254.70090141263296
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,Number,91055.4571436567,349647.684111944,82738.4879627686,316699.384995115,100044.765727205,380206.576939539,258592.2269682873,283.99421086899883
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,Number,113649.74535868,376443.514402402,103337.514697722,342620.793189665,124135.367019123,409876.989037074,262793.76904372196,231.23128715717013
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,Number,23215.1061046179,64036.3596737086,17075.383436817,46286.0825455265,30670.1111317501,85957.6414827652,40821.253569090695,175.8391858522267
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,Number,10472.2487116016,25706.6226189773,7164.32383997303,17074.7537885176,14820.3910087318,38541.2410493436,15234.3739073757,145.47375952309474
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,Number,12742.8573930163,38329.7370547313,8019.10481463277,24896.4533019482,19291.3541228918,55988.4617310492,25586.879661714996,200.79389474873852
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,Number,1908.48846811926,2482.96784001099,750.383261881949,1042.93999483254,3113.21638500543,3990.03175149123,574.4793718917301,30.101275511392366
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,Number,693.698314590573,921.515163399347,252.271063853668,334.812135243085,1360.79039463086,1726.28107828341,227.816848808774,32.840911390023145
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,Number,1214.79015352868,1561.45267661164,506.282396965777,727.070544701455,2135.37047319958,2727.60949534549,346.66252308296,28.536823588501004
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,Number,21306.6176364986,61553.3918336976,15365.3250988296,44855.7366734808,29187.5179270378,82695.5111144756,40246.774197199,188.8933048118139
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,Number,9778.55039701107,24785.107455578,6514.59746461813,16145.2112172311,13869.2687628775,37222.9193529311,15006.55705856693,153.46402533399902
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,Number,11528.0672394876,36768.2843781196,6904.30985187116,23285.2095160075,17537.9570461909,52908.0664365875,25240.217138631997,218.9457834889752
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,Number,1018351.26788985,2920675.5742939,796266.902174376,2326089.24052673,1278504.36391648,3579380.86796702,1902324.30640405,186.80433425942522
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,Number,439872.011095307,1245097.92842765,329539.82350324,921485.110546976,572925.791898097,1611045.56213629,805225.9173323428,183.05913925445796
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,Number,578479.25679454,1675577.64586625,434161.191885358,1253292.20159355,796295.356881293,2192705.19769837,1097098.38907171,189.65215713194868
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,Number,157497.768598229,206374.121028335,61930.2522583196,87233.5939798901,260729.245420878,333381.622893642,48876.352430105995,31.03304438222725
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,Number,57018.8008960411,76782.7571412724,20687.6885628724,27475.8278249405,113591.118737496,144288.71405111,19763.956245231304,34.6621744663935
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,Number,100478.967702188,129591.363887062,40729.176335604,60238.3453818099,179501.858964819,229738.947247488,29112.396184874,28.9736218938484
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,Number,860853.499291618,2714301.45326557,673788.951449214,2123018.9453778,1082038.68502578,3330469.56701625,1853447.9539739522,215.30352789401724
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,Number,382853.210199265,1168315.17128638,283692.492497452,873771.542345106,501704.98106543,1516219.99045728,785461.9610871149,205.1600822880139
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,Number,478000.289092352,1545986.28197919,342309.958475873,1157073.32537181,671294.216587648,2056091.13894741,1067985.992886838,223.4278968564594
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,Number,714707.533553349,1826208.04306229,522972.816762996,1317200.12285948,933644.951006401,2426447.47830882,1111500.5095089409,155.5182305107147
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,Number,299616.760909833,712041.283887494,209890.145837142,465406.613142284,417756.336884561,1056766.37733354,412424.522977661,137.65068473648458
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,Number,415090.772643516,1114166.7591748,281281.709739017,745858.465369018,619156.889549185,1637798.50994724,699075.9865312839,168.41520761331336
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,Number,156248.651743481,202489.081009187,60710.6783411677,83114.7385646784,259729.620503327,330362.938895052,46240.429265706014,29.594130093116313
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,Number,56413.5989140287,74809.9186248151,20000.7543045291,25697.9796056815,113089.830575301,142531.964777609,18396.319710786396,32.60972542953944
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,Number,99835.052829452,127679.162384371,40121.2033834595,58071.6545493861,179084.098633894,226529.988931883,27844.109554918992,27.890113508013094
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,Number,558458.881809869,1623718.96205311,404688.405394917,1188322.87084809,761150.705624526,2167453.15663754,1065260.080243241,190.74995759596777
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,Number,243203.161995804,637231.365262678,164495.837709445,421615.240397287,341519.695576264,949082.896021426,394028.203266874,162.01606921281405
Western Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,Number,315255.719814064,986487.596790429,189908.931930737,628099.151941375,480123.094422638,1400868.38823867,671231.876976365,212.91663712628392
Western Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,Number,303643.734336497,1094467.53123161,208956.279031107,752651.925035978,414069.964523119,1496427.54608359,790823.7968951131,260.4446288421433
Western Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,Number,140255.250185474,533056.64454016,96372.2165660923,367216.008082557,188651.082751138,721643.613445644,392801.39435468597,280.0618114724719
Western Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,Number,163388.484151024,561410.886691451,112726.695874444,387197.319296599,225418.881771981,775531.470061382,398022.40254042693,243.6049300589172
