population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,645.297297599174,894.586434072656,448.048800971223
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,3296.38631093927,3587.577356672,2971.9375076171
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,170.23511783127,184.8384015786,155.33660003405
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,33.1995932912953,43.0283135359967,24.7480931757921
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,1115.4022666798,1378.68765608035,891.75219932887
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,328.23865476725,443.63316581572,228.71101863408
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,787.163620446747,1021.36012513975,585.778996363761
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,3543.53947846484,3861.76980400278,3211.64402792723
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1990,189.86285444473,206.3116364363,174.03832574186
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,0.83953165904207,1.16543746631176,0.536558910970899
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,59.2809397880674,81.8726865583105,37.5026142785051
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,1.39572228821,2.30576104544,0.84565372462
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,57.8852175361474,80.4221961636431,35.9651124267161
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,16.85367360064,22.25337296497,11.75199098246
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1990,0.63147199439,0.79450783994,0.51488246072
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,32.3600616322532,42.1166733864466,23.9645975449161
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,1056.12132689173,1311.3221518458,835.28566862932
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,326.84293247904,441.33544117263,227.89965631058
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,729.278402910599,963.465877189384,543.267758169091
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,3526.68580486419,3842.51515989493,3193.64612139515
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1990,189.23138245034,205.76429749943,173.46907708133
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,37.7063727004562,55.8183342390634,24.4351552212856
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,1262.48807343692,1666.56733506176,916.081336074248
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,357.51618507195,483.86549547118,248.39863099112
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,904.971897660384,1309.13009186748,593.83631800568
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,3825.16272882043,4175.34950615706,3483.98290853869
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,210.61001756992,228.66943593585,193.74713067562
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,1.04347109788987,1.58636283666897,0.638950979672724
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,74.4215719420286,113.876826983302,46.4553400300179
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,1.39055125944,2.28575911298,0.84365233488
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,73.0310207187414,112.774931574259,45.0092469611025
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,16.77942553052,21.84743363381,11.87561124212
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,0.63324325698,0.80275641963,0.52376320626
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,36.6629016025663,53.9774064605273,23.4024295644088
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,1188.06650149489,1580.16143488697,851.954777453899
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,356.12563381251,481.56149533092,247.52761882381
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,831.940876941642,1220.41801675791,534.991832771812
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,3808.38330328991,4157.43513253088,3463.7575556349
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,209.97677431293,228.10394007236,193.18349205538
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,29.7949608129904,41.4004901862526,20.4989518240308
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,992.803854701804,1274.12943440865,738.624708972102
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,306.15253536629,412.7393360327,213.42797969826
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,686.651327295475,935.303684004897,476.668764660669
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,3337.42021266005,3630.65639247537,3016.4554539588
