population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,259731.697460763,399879.399510642,153988.746744364
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,32448.4895589951,42104.5427593544,22822.4009019596
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,1721.09732155452,2236.30347290106,1351.29772646729
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,34811.438709457,51090.3579498116,22362.161755236
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,1410017.29429313,1871848.03667289,1022747.9692025
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,443186.388657834,606493.243255997,305177.125948692
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,966830.905635297,1424747.24435316,621528.648844771
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,5078502.20049902,5555199.29770112,4583189.28365935
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,22,All ages,976,Diabetes mellitus type 2,1,Number,1991,309876.889651293,336507.120399323,283862.822641012
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,32194.6351329131,44043.4091456241,22382.6553488461
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,1325486.5791334,1703365.26749763,997270.66978294
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,403492.169233299,548328.340735934,279561.527813982
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,921994.409900096,1251197.17691434,658424.937356735
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,4706119.77979683,5132219.85170731,4259823.58083253
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,587,Diabetes mellitus,1,Number,1991,264007.259554796,287428.686886498,241198.655443309
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,1929.80970657663,2999.52266681897,1083.22725540902
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,148192.300485914,239032.754878656,81761.1728045762
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,2487.97344717961,4084.57296275462,1470.41264715659
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,145704.327038734,237018.485328903,79597.2337701977
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,33867.1091370523,44286.4046792978,23717.420557876
